question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
3861,Câu 15. It'll take us a long time ____ a decision.,A. for making,B. to make,,,,
3862,Câu 16. She went into hospital ____ kidney surgery.,A. for,B. to,,,,
3863,Câu 17. It took me ages to find a space ____ my car.,A. for parking,B. to park,,,,
3864,Câu 18. Come over ____ have dinner.,A. for,B. to,,,,
3865,Câu 19. I haven't got enough money ____ it.,A. for buying,B. to buy,,,,
3866,Câu 20. I need some time ____ think it over.,A. for,B. to,,,,
2911,Câu 1. We _____ on the lake when it started to rain so we went home.,A. finished,B. finishing,C. were finishing,D. are finishing,,
2912,Câu 2. My dad found some money while he _____ his suitcase.,A. packing,B. package,C. are packing,D. was packing,,
2913,Câu 3. My brother _____ in Ireland when he met his girlfriend.,A. study,B. was studying,C. were study,D. was study,,
2914,Câu 4. My grandma tried pizza for the first time while she _____ in Italy.,A. staying,B. is staying,C. is stayed,D. was staying,,
2915,Câu 5. My mom _____ in the sea when she saw a dolphin.,A. was swimming,B. is swimming,C. were swimming,D. are swimming,,
2916,Câu 6. _____ it _____ when you woke up this morning?,A. Is / raining,B. was / raining,C. is / rain,D.were / raining,,
2917,Câu 7. What _____ when the teacher came?,A. were you doing,B. was you doing,C. are you doing,D. do you do,,
2918,Câu 8. What did you watch on TV while you _____ dinner yesterday?,A. is having,B. was having,C. were having,D. having,,
2919,Câu 9. The man _____ his letter in the post office at that time.,A. is sending,B. was sending,C. sending,D. was sending,,
2920,Câu 10. It _____ and cloudy when we left Ireland.,A. was rain,B. was raining,C. is raining,D. raining,,
2900,Câu 1. Mozart ___________ more than 600 pieces of music.,A. writes,B. wrote,C. writed,D. was wrote,,
2901,Câu 2. We _______ David in town a few days ago.,A. did see,B. was saw,C. did saw,D. saw,,
2902,"Câu 3. It was cold, so I _____________ the window.",A. shut,B. was shut,C. am shut,D. shutted,,
2903,Câu 4. I ___________ to the cinema three times last week.,A. was go,B. went,C. did go,D. goed,,
2904,Câu 5. What ________ you _______ last weekend?,A. were / do,B. did / did,C. did / do,D. do / did,,
2905,Câu 6. The police ___________ me on my way home last night.,A. was stop,B. stopped,C. stops,D. stopping,,
2906,Câu 7. The film wasn’t very good. I _____________ it very much.,A. enjoyed,B. wasn’t enjoy,C. didn’t enjoyed,D. didn’t enjoy,,
2907,Câu 8. The bed was very uncomfortable. I ____________ sleep very well.,A. didn’t,B. did,C. wasn’t,D. not,,
2908,Câu 9. The window was open and a bird ___________ into the room.,A. fly,B. flew,C. was flew,D. did fly,,
2909,Câu 10. I ________ a lot of money yesterday. I ________ an expensive dress.,A. spend / buy,B. spent / buy,C. spent / bought,D. was spent / bought,,
2863,Câu 1. He has ____ to start the project.,A. already,B. yet,,,,
2864,"Câu 2. As ___, I haven't had time to call her.",A. already,B. yet,,,,
2865,Câu 3. Have you ____ finished?,A. already,B. yet,,,,
2866,"Câu 4. I was tired, ___ I managed to finish it.",A. already,B. yet,,,,
2867,Câu 5. Have they arrived ___?,A. already,B. yet,,,,
2868,Câu 6. I was shocked that they had ____ done it.,A. already,B. yet,,,,
2869,Câu 7. I was surprised that they had ___ to decide what to do.,A. already,B. yet,,,,
2870,Câu 8. She has ___ to arrive.,A. already,B. yet,,,,
2871,Câu 9. He has ___ arrived.,A. already,B. yet,,,,
2872,Câu 10. I had ____ had enough.,A. already,B. yet,,,,
2853,Câu 1. It ____ next month.,A. will publish,B. will be publish,C. will be published,,,
2854,Câu 2. She ____ responsible for the incident.,A. held,B. was held,C. was holding,,,
2855,Câu 3. A prize ___ every year.,A. award,B. awards,C. is awarded,D. are awarded,,
2856,"Câu 4. When the police arrived, the problem ___ .",A. sorted,B. had been sorted,,,,
2857,Câu 5. The assistant ___ to his new boss yesterday.,A. introduced,B. was introduced,,,,
2858,Câu 6. The assistant ___ his new boss yesterday.,A. met,B. was met,,,,
2859,Câu 7. He ___ her name.,A. remembers,B. is remembered,,,,
2860,Câu 8. Everybody ___ by the news.,A. shocked,B. was shocked,C. were shocked,D. had shocked,,
2861,Câu 9. She ___ there for a few months so far.,A. study,B. is studied,C. has studied,,,
2862,Câu 10. My wedding ring ………… of yellow and white gold.,A. is made,B. is making,C. made,D. maked,,
2363,Câu 1. We stopped playing tennis ....... the rain.,A. because of,B. because,,,,
2364,Câu 2. It was all ........ her that we got into trouble.,A. because,B. because of,,,,
2365,Câu 3. We had to hurry indoors ...... it was raining.,A. because of,B. because,,,,
2366,Câu 4. I am late ....... the traffic.,A. because,B. because of,,,,
2367,Câu 5. We didn't arrive until seven o'clock ........ the traffic was terrible.,A. because,B. because of,,,,
2368,Câu 6. She found the exam easy ........ she had worked hard during the course.,A. because of,B. because,,,,
2369,Câu 7. He can't drive ........ his illness.,A. because of,B. because,,,,
2370,Câu 8. The restaurant closed down ........ the recession.,A. because,B. because of,,,,
2371,Câu 9. He found working in Japan very difficult ......... the language problem.,A. because,B. because of,,,,
2372,Câu 10. He's very difficult to understand ......... his accent.,A. because of,B. because,,,,
2373,Câu 11. They moved to Liverpool ......... her job.,A. because,B. because of,,,,
2374,Câu 12. There have been a lot of problems in Britain ........ mad cow disease.,A. because of,B. because,,,,
2375,Câu 13. They came to London ........ he got a job there.,A. because of,B. because,,,,
2376,Câu 14. He crashed his car ........ he was driving too fast.,A. because,B. because of,,,,
2377,Câu 15. He lost his driving licence ......... he was convicted of drinking and driving.,A. because of,B. because,,,,
2378,Câu 16. She could only eat a salad in the restaurant ...... she is a vegetarian.,A. because of,B. because,,,,
2379,Câu 17. The newspaper was prosecuted ........ an article about the Government.,A. because,B. because of,,,,
2353,Câu 1. I feel dreadful; I ____ be sick.,A. am going to,B. will,C. Either could be used here,,,
2354,"Câu 2. Tonight, I ____ stay in- I've rented a video.",A. am going to,B. will,C. Either could be used here,,,
2355,"Câu 3. If you have any problems, don't worry; I ____ help you.",A. am going to,B. will,C. Either could be used here,,,
2356,Câu 4. I completely forgot about it. Give me a moment; I ____ do it now.,A. am going to,B. will,C. Either could be used here,,,
2357,Câu 5. Look at those clouds- it ____ rain any minute now.,A. is going to,B. will,C. Either could be used here,,,
2358,Câu 6. The weather forecast says it ____ snow tomorrow.,A. is going to,B. will,C. Either could be used here,,,
2359,Câu 7. That's the phone- I ____ answer it.,A. am going to,B. will,C. Either could be used here,,,
2360,"Câu 8. Thanks for the offer, but I'm OK; Shane ____ help me.",A. is going to,B. will,C. Either could be used here,,,
2361,Câu 9. Where are you going?,A. I am going to see a friend.,B. I'll see a friend.,,,,
2362,Câu 10. Tea or coffee?,"A. I'm going to have tea, please.","B. I'll have tea, please.",,,,
2343,Câu 1. I hate getting up ____.,A. early,B. soon,,,,
2344,Câu 2. Ciao- see you ____.,A. early,B. soon,,,,
2345,"Câu 3. Come on, let's wait a bit longer- I'm sure he'll be here ____.",A. early,B. soon,,,,
2346,Câu 4. I arrived a bit ____ so I had a coffee while I waited.,A. early,B. soon,,,,
2347,Câu 5. Could you do it as ____ as possible- I'm in a real hurry.,A. early,B. soon,,,,
2348,Câu 6. She's in her ____ sixties.,A. early,B. soon,,,,
2349,Câu 7. It happened in the ____ 1990s.,A. early,B. soon,,,,
2350,Câu 8. I'm not going out tonight because I want an ____ night.,A. early,B. soon,,,,
2351,Câu 9. It's cloudy- I think it's going to rain ____.,A. early,B. soon,,,,
2352,Câu 10. Tell her I'm sorry she's ill and to get well ____.,A. early,B. soon,,,,
2333,Câu 1. I don't have ____ free time.,A. much,B. many,,,,
2334,Câu 2. I haven't met her ___ times.,A. much,B. many,,,,
2335,Câu 3. Was there ___ trouble yesterday?,A. much,B. many,,,,
2336,Câu 4. She doesn't have _____ problems with her clients.,A. much,B. many,,,,
2337,Câu 5. How ____ did they cost?,A. much,B. many,,,,
2338,Câu 6. How ____ police were at the scene?,A. much,B. many,,,,
2339,Câu 7. How ____ police officers were at the scene?,A. much,B. many,,,,
2340,Câu 8. I didn't have ____ time to think.,A. much,B. many,,,,
2341,Câu 9. Not ____ people are that brave.,A. much,B. many,,,,
2342,Câu 10. There wasn't ____ we could do to help.,A. much,B. many,,,,
2292,Câu 1. I like listening to ____.,A. radio,B. the radio,C. either could be used here.,,,
2293,Câu 2. She's reading Italian at ____.,A. university,B. the university,,,,
2294,Câu 3. I'll take you to _____.,A. airport,B. the airport,C. Either could be used here.,,,
2295,Câu 4. He was sent to ____ for theft.,A. prison,B. the prison,,,,
2296,Câu 5. She lives in _____.,A. North,B. the North,C. Either could be used here.,,,
2297,Câu 6. I like ____ food.,A. Indian,B. the Indian,C. Either could be used here.,,,
2298,Câu 7. I spoke to ______.,A. manager,B. the manager,C. Either could be used here.,,,
2299,Câu 8. Do you like _____ cheese?,A. Stilton,B. the Stilton,,,,
2300,Câu 9. We went for a walk in _____.,A. park,B. the park,C. Either could be used here.,,,
2301,Câu 10. She was born in ____.,A. France,B. the France,C. Either could be used here.,,,
2302,Câu 11. Do you often go to _____?,A. church,B. the church,,,,
2303,Câu 12. It's ____.,A. Amazon,B. the Amazon,,,,
2304,Câu 13. I'm going to ____.,A. bed,B. the bed,,,,
2305,Câu 14. She's gone to ____.,A. office,B. the office,,,,
2306,Câu 15. I don't go to ____ very often.,A. theatre,B. the theatre,,,,
2307,Câu 16. I'm seeing ____ tomorrow.,A. dentist,B. the dentist,,,,
2308,Câu 17. What did you have for ____?,A. dinner,B. the dinner,,,,
2309,Câu 18. I'm going to _____ to get some cash.,A. bank,B. the bank,,,,
2310,Câu 19. He's in ____.,A. trouble,B. the trouble,,,,
2311,Câu 20. It's the first road on ____.,A. right,B. the right,,,,
2244,"Câu 1. ___ you are caught drinking and driving, you will lose your licence.",A. If,B. Unless,,,,
2245,"Câu 2. ____ you stop smoking, you'll be seriously ill.",A. If,B. Unless,,,,
2246,Câu 3. I won't be able to do it ____ you help me.,A. If,B. Unless,C. Either could be used here,,,
2247,"Câu 4. ____ you stop making that noise, I'll call the police.",A. If,B. Unless,C. Either could be used here,,,
2248,"Câu 5. ____ you're late, I'll leave without you.",A. If,B. Unless,C. Either could be used here,,,
2249,"Câu 6. ___ he gets caught, he'll make a fortune.",A. If,B. Unless,,,,
2250,"Câu 7. ____ he gets caught, he'll go to jail.",A. If,B. Unless,,,,
2251,Câu 8. I won't do it ____ you agree to help me; I'm not doing it alone.,A. If,B. Unless,,,,
2252,"Câu 9. ___ she pays up, we're going to be in real trouble.",A. If,B. Unless,,,,
2253,"Câu 10. ____ we get the cheque today, we must bank it.",A. If,B. Unless,,,,
2254,Câu 11. She'll never agree to that ____ you accept her suggestions.,A. If,B. Unless,,,,
2255,"Câu 12. ____ they're late again, I'll be furious.",A. If,B. Unless,,,,
2256,Câu 13. I don't want to go out ____ it's raining - I hate getting wet.,A. If,B. Unless,,,,
2257,Câu 14. We'll be in trouble ____ it goes wrong.,A. If,B. Unless,,,,
2108,Câu 1. Gordon? I think he ________ a letter at the moment,A. is writing,B. write,C. wrote,D. written,,
2109,"Câu 2. Yes, the match is on TV now, but we ____________.",A. lost,B. are losing,C. is losing,D. are lose,,
2110,Câu 3. I ________ drinking apple juice.,A. likes,B. am liking,C. like,D. am like,,
2111,Câu 4. They ________ with us at the moment.,A. staying,B. stay,C. are staying,D. are stay,,
2112,Câu 5. Listen! The teacher ________.,A. speak,B. is speaking,C. speaks,D. spoken,,
2678,Câu 6. Maxwell _____ not sleeping on our sofa.,A. is,B. are,C. am,,,
2679,Câu 7. _____ they coming over for dinner?,A. Is,B. Are,C. Am,,,
2680,Câu 8. I _____ my dinner right now.,A. eat,B. eating,C. am eating,,,
2681,Câu 9. My mother-in-law is _____ at our house this week.,A. stay,B. staying,C. be staying,,,
2682,Câu 10. We _____ at a fancy restaurant tonight. Jason decided this yesterday.,A. eat,B. are eating,C. eats,,,
2683,Câu 11. I _____ at the hair salon until September.,A. work,B. be working,C. am working,,,
2684,Câu 12. My sister _____ Spanish.,A. learn,B. is learning,C. learning,,,
2685,Câu 13. They are _____ a new shopping mall downtown.,A. opening,B. openning,C. oppening,,,
2686,Câu 14. Why ________ playing football tomorrow?,A. he not is,B. he isn't,C. isn't he,,,
2687,Câu 15. Melissa is _____ down on her bed.,A. lieing,B. liying,C. lying,,,
2688,Câu 16. My father __________ about the way I behave.,A. always complained,B. always complains,C. has always complains,D. is always complaining,,
2689,Câu 17. I’m sorry I can’t come. I __________ my school friend tomorrow.,A. see,B. will see,C. am seeing,D. have seen,,
2690,Câu 18. We __________ a&nbsp; party next Saturday. Can you come?,A. will have,B. are having,C. have,D. will have had,,
2691,"Câu 19. The results of the research ____________that, presently, several East Asian countries _________ rapidly",A. have indicated – were developing,B. indicate – are developing,C. are indicated – have been developing,D. had indicated – developed,,
2692,Câu 20.– “What are you doing under the desk?”– “I ____________ to find my pen.”,A. tried,B. try,C. have tried,D. am trying,,
