question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
5496,Câu 5: Nam&nbsp;is&nbsp;tallest&nbsp;student&nbsp;in&nbsp;his class.,A. is,B. tallest,C. in,D. his class,,
5497,Câu 6: People&nbsp;who&nbsp;exercise&nbsp;frequently&nbsp;have greater physical endurance&nbsp;than&nbsp;those who&nbsp;doesn’t.,A. who,B. frequently,C. than,D. doesn’t,,
5498,Câu 7: It was&nbsp;such a&nbsp;terrible fire that&nbsp;the whole&nbsp;building&nbsp;were&nbsp;destroyed.,A. such a,B. the whole,C. were,D. destroyed,,
5499,Câu 8: They&nbsp;suggested&nbsp;ban&nbsp;the sale&nbsp;of&nbsp;alcohol&nbsp;at&nbsp;football matches.,A. suggested,B. ban,C. of,D. at,,
5500,Câu 9: My mother always worries ______________ when I don't come home by midnight.,A. about,B. with,C. to,D. at,,
5501,Câu 10: The librarian asked us _______ so much noise.,A. not to make,B. no make,C. not making,D. don’t make,,
5502,Câu 11: What’s the name of the man _______ gave us a lift?,A. he,B. which,C. who,D. whose,,
5503,Câu 12: The government should do something to help _______.&nbsp;&nbsp;&nbsp;&nbsp; A. the poors&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; B. the poor ones&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; C. the poor&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; D. poor,A. the poors,B. the poor ones,C. the poor,D. poor,,
5504,"Câu 13: You had a very good time at the party last night, _______?",A. hadn't you,B. had you,C. don't you,D. didn't you,,
5505,Câu 14: How long ….. you studied English?,A. has,B. have,C. do,D. did,,
5506,Câu 15: The Ao dai consists ………… a long silk tunic that is slit on the sides and worn over loose pants,A. of,B. off,C. on,D. in,,
5507,Câu 16: Tam got wet ________ he forgot his umbrella.,A. so,B. because,C. and,D. but,,
5508,Câu 17: She speaks English as …………………… as I do.,A. good,B. better,C. very good,D. well,,
5509,Câu 18: The librarian told us not …………………… reference books out of the library.,A. to take,B. taking,C. take,D. took,,
5510,"Câu 19: Nobody liked the film, ……………………?",A. does he,B. doesn't he,C. did they,D. didn't they,,
5511,"Câu 20: Although he loved his country, …………………… most of his life abroad.",A. but spent,B. but he spent,C. he spent,D. so he spent,,
5512,Câu 21: Many students aren't keen …………………… their study at school.,A. about,B. for,C. with,D. on,,
5513,Câu 22: We didn’t go camping yesterday …………………… it rained heavily.,A. because,B. although,C. despite,D. in spite of,,
5514,Câu 23: Phong: “Thank you for a lovely evening.”Phuong: “_____”,A. Don’t mention it.,"B. Yes, that would be very nice.",C. I’m glad you enjoyed it.,"D. Yes, I’d like that.",,
5515,"Câu 24: It was a beautiful day, my friends and I went&nbsp; _____ a picnic to my home village.",A. to,B. at,C. on,D. into,,
5516,Câu 25: They still keep _________ touch though they live far away from each other.,A. on,B. at,C. to,D. in,,
5467,Câu 1: Malaysia is divided.....................two regions.,A. to,B. on,C. in,D. into,,
5468,Câu 2: The children felt.............when their mother was coming back home.,A. excitement,B. excitedly,C. excited,D. exciting,,
5469,Câu 3: He laughed.............when he was watching “Tom and Jerry” on TV.,A. happy,B. happily,C. happiness,D. unhappy,,
5470,"Câu 4: If I............free, I’ll come to see you.",A. am,B. was,C. will be,D. have been,,
5471,Câu 5: What would you do if you.........me?,A. are,B. have been,C. were,D. will be,,
5472,"Câu 6: She felt tired............, she had to finish her homework.",A. However,B. Therefore,C. So,D. Although,,
5473,Câu 7: I suggest..........a picnic on the weekend.,A. to have,B. having,C. had,D. have,,
5474,Câu 8: You..............better if you took this medicine.,A. will feel,B. feel,C. felt,D. would feel,,
5475,Câu 9: He............to Ha Noi ten days ago.,A. has gone,B. went,C. was going,D. goes,,
5476,"Câu 10: When my father was young, he........get up early to do the gardening.",A. was used to,B. use to,C. got used to,D. used to,,
5477,"Câu 11: ...........I came to see her yesterday, she was reading a book.",A. Before,B. When,C. While,D. After,,
5478,Câu 12: The boy..........eyes are brown is my friend.,A. whose,B. who,C. whom,D. which,,
5479,Câu 13: The teacher told his students.........laughing.,A. stop,B. stopping,C. to stop,D. stopped,,
5480,Câu 14: I don’t have a computer. I wish I...........a new one.,A. have,B. have had,C. had,D. will have,,
5481,Câu 15: At the moment I am spending my weekend go to camping with my friends,A. At the moment,B. spending,C. go to,D. camping,,
5482,Câu 16: The football match was postponed _________the bad weather.,A. despite,B. in spite,C. because,D. because of,,
5483,Câu 17: Peter doesn’t like scuba-diving. _________does his brother.,A. Too,B. Neither,C. So,D. Either,,
5484,"Câu 18: If I had the map now, I _________a short-cut across the desert.",A. could have taken,B. take,C. could take,D. can take,,
5485,"Câu 19: If I were you, I would _________the new teaching method.",A. try,B. trying,C. to try,D. tries,,
5486,"Câu 20: My father is very busy. _________, he is always willing to give a hand with the housework.",A. Despite,B. Although,C. However,D. Therefore,,
5487,Câu 21: This detailed map is _________the atlas.,A. more useful,B. more useful than,C. more useful as,D. usefuler than,,
5488,"Câu 22: The smaller the room is, the _________furniture it needs.",A. less,B. fewer,C. smaller,D. more,,
5489,Câu 23: He hates _________at while he is out in the street.,A. stared,B. be stared,C. is stared,D. being stared,,
5490,"Câu 24: If I _________you, I’d take some rest before the exam tomorrow.",A. is,B. are,C. were,D. would be,,
5491,Câu 25: It was _________hot day that we decided to leave work early.,A. such,B. so,C. so a,D. such a,,
5442,Câu 1: Hoa and Lan ________ their grandfather and gradmother tomorrow?,A. sees,B. is going to see,C. see,D. are going to see,,
5443,Câu 2: What about __________ by bike?,A. go,B. goes,C. to go,D. going,,
5444,Câu 3: He usually goes ______ in the winter.,A. to jog,B. jogging,C. joging,D. jogs,,
5445,Câu 4: I sometimes fly _____ kites in the summer.,A. he,B. his,C. their,D. my,,
5446,Câu 5: I _____ town next Saturday.,A. am going to,B. am going,C. go to,D. am going to go,,
5447,Câu 6: She told me that she ____________ candies.,A. likes,B. doesn’t like,C. not liked,D. didn’t like,,
5448,Câu 7: He isn’t tall enough ______________ the books on the shelf.,A. reach,B. reaching,C. to reach,D. reached,,
5449,Câu 8: At school some pupils ______________ hide and seek.,A. play,B. is playing,C. plays,D. are playing,,
5450,Câu 9: Would you like ____________ to my party?,A. to come,B. come,C. came,D. coming,,
5451,Câu 10: You must look _______________ your children when they are playing.,A. around,B. about,C. after,D. down,,
5452,"Câu 11: You can’t make a comparison between beef and oranges, they are completely ___________ .",A. differ,B. different,C. difference,D. differently,,
5453,Câu 12: The teacher told the students ____________ at 8 o’clock.,A. to not come,B. to come,C. coming,D. came,,
5454,Câu 13: The exam was quite ____________ we expected.,A. more easily,B. more easy,C. easier than,D. easier as,,
5455,Câu 14: The students are playing ____________ in the school yard.,A. happy,B. happier,C. happiest,D. happily,,
5456,Câu 15: Christmas songs ___________ for people centuries ago.,A. were performed,B. are performed,C. performed,D. was performed,,
5457,Câu 16: Would you mind ___________ the windows?,A. closed,B. closing,C. to closing,D. to close,,
5458,Câu 17: She said she ___________ a worker in a large factory.,A. is,B. has been,C. was,D. will be,,
5459,Câu 18: He is able ___________ the faucets in our house.,A. can fix,B. to fix,C. fixed,D. fixing,,
5460,Câu 19: A new hotel __________ next year.,A. is opened,B. will be opened,C. is opening,D. opens,,
5461,Câu 20: Would you mind ……….. on the light?,A. turn,B. to turn,C. turned,D. turning,,
5462,Câu 21: I’m ……….. of staying at home.,A. boring,B. bore,C. bored,D. being bored,,
5463,Câu 22: The weather .................. nice yesterday.,A. is,B. was,C. will be,D. has been,,
5464,Câu 23: It's difficult ................ your direction.,A. to follow,B. following,C. to following,D. followed,,
5465,Câu 24: The boy ................. over there is my brother.,A. stand,B. stood,C. standing,D. being stood,,
5466,Câu 25: I was cooking for dinner ...........................................,A. then the phone rang,B. then the phone was ringing,C. when the phone rang,D. when the phone was ringing.,,
5417,Câu 1: Nam ________ to school by bike as usual.,A. go,B. went,C. goes,D. will go,,
5418,Câu 2: Give me the book ______ is on the table.,A. who,B. which,C. that,D. B or C,,
5419,"Câu 3: Today, Laura doesn’t go to work because it is her day ______ .",A. on,B. out,C. of,D. off,,
5420,Câu 4: Which underlined part is not correct?A new bridge has built by these engineers.,A. A,B. has built,C. these,D. engineers,,
5421,Câu 5: _________ his homework yet?,A. Did he finish,B. Has he finished,C. Was he finishing,D. Will he finish,,
5422,Câu 6: How many films are _______ VTV3 tonight?,A. on,B. out,C. of,D. off,,
5423,Câu 7: People ____ tennis indoor.,A. used to,B. used to being,C. used to play,D. was used to play,,
5424,Câu 8: Which underlined part is not correct?There is no need to asking her about her school.,A. is,B. asking,C. about,D. her,,
5425,Câu 9: Which sentence is correct?,"A. Jim passed the exam, that made his parents happy.",B. Jim passed the exam that made his parents happy.,"C. Jim passed the exam, which made his parents happy.",D. Jim passed the exam which made his parents happy.,,
5426,Câu 10: Mai: “How long are you going to study this subject?”Lan: “ ________ ”.,A. For a month,B. In December,C. This semester,D. Since September,,
5427,Câu 11: I feel terrible. I think I ______ sick.,A. am going to be,B. am being,C. will be,D. am,,
5428,Câu 12: The plane took off ____ the bad weather.,A. in spite of,B. although,C. because of,D. because,,
5429,"Câu 13: Although they worked very hard, they could hardly ______ .",A. bettering their life,B. in need of many things,C. make ends meet,D. changing their life,,
5430,Câu 14: They are _______tennis.,A. play,B. plays,C. playing,D. to playing,,
5431,Câu 15: What does your daughter practise singing all day to?,A. What,B. practise,C. all,D. to,,
5432,Câu 16: I like classical music because it is so relaxed,A. like,B. classical music,C. because,D. relaxed,,
5433,"Câu 17: In order to not miss her bus, Mary was hurrying.",A. In order,B. to not,C. her,D. hurrying,,
5434,Câu 18: It was not until 1990 when she became a teacher.,A. was,B. until,C. when,D. became,,
5435,"Câu 19: Despite the house was small and old, it was in good condition.",A. Despite,B. was,C. it,D. in,,
5436,Câu 20: Pele is famous........his powerful kicking and controlling the ball.,A. by,B. for,C. on,D. in,,
5437,Câu 21: The film was quite........... All the children are.............in the film.,A. interesting/ interesting,B. interesting/ interested,C. interested/ interesting,D. interested/ interested,,
5438,"Câu 22: Do you take part.....the school football team?No, I cannot play football so well.",A. in,B. on,C. at,D. for,,
5439,Câu 23: Mary was very.........about her final exam. It was a............event because she had not studied well.,A. worried/ worried,B. worrying/ worrying,C. worrying/ worried,D. worried/ worrying,,
5440,"Câu 24: My sister doesn't like fish.She _______ fruit,chocolate and vegetables.",A. like,B. is like,C. likes,D. would,,
5441,Câu 25: Ho Chi Minh City is _______ than the capital.,A. big,B. small,C. bigger,D. the biggest,,
5392,Câu 1: Sometimes I do not feel like _______ to my sibling about my troubles.,A. talk,B. to talk,C. talking,D. talked,,
5393,"Câu 2: The worker was _______ his boss expected, so he was offered a raise.",A. more hard-working,B. as hard-working than,C. more hard-working than,D. more hard-working as,,
5394,"Câu 3: He was looking at his parents _______, waiting for recommendations.",A. obey,B. obedience,C. obedient,D. obediently,,
5395,Câu 4: The interviews with parents showed that the vast majority were _______ of teachers.,A. support,B. supportive,C. supporter,D. supporting,,
5396,"Câu 5: Billy has been seriously ill, and he was taken to _____ hospital yesterday.",A. a,B. an,C. the,D. Ø,,
5397,Câu 6: Alex is busy _______ for his exams.,A. to study,B. studied,C. studying,D. studies,,
5398,Câu 7: She is never willing _______ any personal question.,A. answer,B. to answer,C. answering,D. answered,,
5399,Câu 8: John cannot make a _______ to get married to Mary or stay single until he can afford a house and a car.,A. decide,B. decision,C. decisive,D. decisively,,
5400,"Câu 9: My mother used to be a woman of great _______, but now she gets old and looks pale.",A. beauty,B. beautiful,C. beautifully,D. beautify,,
