question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
2907,Câu 8. The bed was very uncomfortable. I ____________ sleep very well.,A. didn’t,B. did,C. wasn’t,D. not,A,didn’t
2908,Câu 9. The window was open and a bird ___________ into the room.,A. fly,B. flew,C. was flew,D. did fly,B,flew
2909,Câu 10. I ________ a lot of money yesterday. I ________ an expensive dress.,A. spend / buy,B. spent / buy,C. spent / bought,D. was spent / bought,C,spent / bought
2863,Câu 1. He has ____ to start the project.,A. already,B. yet,,,B,yet
2864,"Câu 2. As ___, I haven't had time to call her.",A. already,B. yet,,,B,yet
2865,Câu 3. Have you ____ finished?,A. already,B. yet,,,A,already
2866,"Câu 4. I was tired, ___ I managed to finish it.",A. already,B. yet,,,B,yet
2867,Câu 5. Have they arrived ___?,A. already,B. yet,,,B,yet
2868,Câu 6. I was shocked that they had ____ done it.,A. already,B. yet,,,A,already
2869,Câu 7. I was surprised that they had ___ to decide what to do.,A. already,B. yet,,,B,yet
2870,Câu 8. She has ___ to arrive.,A. already,B. yet,,,B,yet
2871,Câu 9. He has ___ arrived.,A. already,B. yet,,,A,already
2872,Câu 10. I had ____ had enough.,A. already,B. yet,,,A,already
2853,Câu 1. It ____ next month.,A. will publish,B. will be publish,C. will be published,,C,will be published
2854,Câu 2. She ____ responsible for the incident.,A. held,B. was held,C. was holding,,B,was held
2855,Câu 3. A prize ___ every year.,A. award,B. awards,C. is awarded,D. are awarded,C,is awarded
2856,"Câu 4. When the police arrived, the problem ___ .",A. sorted,B. had been sorted,,,B,had been sorted
2857,Câu 5. The assistant ___ to his new boss yesterday.,A. introduced,B. was introduced,,,B,was introduced
2858,Câu 6. The assistant ___ his new boss yesterday.,A. met,B. was met,,,A,met
2859,Câu 7. He ___ her name.,A. remembers,B. is remembered,,,A,remembers
2860,Câu 8. Everybody ___ by the news.,A. shocked,B. was shocked,C. were shocked,D. had shocked,B,was shocked
2861,Câu 9. She ___ there for a few months so far.,A. study,B. is studied,C. has studied,,C,has studied
2862,Câu 10. My wedding ring ………… of yellow and white gold.,A. is made,B. is making,C. made,D. maked,A,is made
2363,Câu 1. We stopped playing tennis ....... the rain.,A. because of,B. because,,,A,because of
2364,Câu 2. It was all ........ her that we got into trouble.,A. because,B. because of,,,B,because of
2365,Câu 3. We had to hurry indoors ...... it was raining.,A. because of,B. because,,,B,because
2366,Câu 4. I am late ....... the traffic.,A. because,B. because of,,,B,because of
2367,Câu 5. We didn't arrive until seven o'clock ........ the traffic was terrible.,A. because,B. because of,,,A,because
2368,Câu 6. She found the exam easy ........ she had worked hard during the course.,A. because of,B. because,,,B,because
2369,Câu 7. He can't drive ........ his illness.,A. because of,B. because,,,A,because of
2370,Câu 8. The restaurant closed down ........ the recession.,A. because,B. because of,,,B,because of
2371,Câu 9. He found working in Japan very difficult ......... the language problem.,A. because,B. because of,,,B,because of
2372,Câu 10. He's very difficult to understand ......... his accent.,A. because of,B. because,,,A,because of
2373,Câu 11. They moved to Liverpool ......... her job.,A. because,B. because of,,,B,because of
2374,Câu 12. There have been a lot of problems in Britain ........ mad cow disease.,A. because of,B. because,,,A,because of
2375,Câu 13. They came to London ........ he got a job there.,A. because of,B. because,,,B,because
2376,Câu 14. He crashed his car ........ he was driving too fast.,A. because,B. because of,,,A,because
2377,Câu 15. He lost his driving licence ......... he was convicted of drinking and driving.,A. because of,B. because,,,B,because
2378,Câu 16. She could only eat a salad in the restaurant ...... she is a vegetarian.,A. because of,B. because,,,B,because
2379,Câu 17. The newspaper was prosecuted ........ an article about the Government.,A. because,B. because of,,,B,because of
2353,Câu 1. I feel dreadful; I ____ be sick.,A. am going to,B. will,C. Either could be used here,,A,am going to
2354,"Câu 2. Tonight, I ____ stay in- I've rented a video.",A. am going to,B. will,C. Either could be used here,,A,am going to
2355,"Câu 3. If you have any problems, don't worry; I ____ help you.",A. am going to,B. will,C. Either could be used here,,B,will
2356,Câu 4. I completely forgot about it. Give me a moment; I ____ do it now.,A. am going to,B. will,C. Either could be used here,,B,will
2357,Câu 5. Look at those clouds- it ____ rain any minute now.,A. is going to,B. will,C. Either could be used here,,A,is going to
2358,Câu 6. The weather forecast says it ____ snow tomorrow.,A. is going to,B. will,C. Either could be used here,,C,Either could be used here
2359,Câu 7. That's the phone- I ____ answer it.,A. am going to,B. will,C. Either could be used here,,B,will
2360,"Câu 8. Thanks for the offer, but I'm OK; Shane ____ help me.",A. is going to,B. will,C. Either could be used here,,C,Either could be used here
2361,Câu 9. Where are you going?,A. I am going to see a friend.,B. I'll see a friend.,,,A,I am going to see a friend.
2362,Câu 10. Tea or coffee?,"A. I'm going to have tea, please.","B. I'll have tea, please.",,,B,"I'll have tea, please."
2343,Câu 1. I hate getting up ____.,A. early,B. soon,,,A,early
2344,Câu 2. Ciao- see you ____.,A. early,B. soon,,,B,soon
2345,"Câu 3. Come on, let's wait a bit longer- I'm sure he'll be here ____.",A. early,B. soon,,,B,soon
2346,Câu 4. I arrived a bit ____ so I had a coffee while I waited.,A. early,B. soon,,,A,early
2347,Câu 5. Could you do it as ____ as possible- I'm in a real hurry.,A. early,B. soon,,,B,soon
2348,Câu 6. She's in her ____ sixties.,A. early,B. soon,,,A,early
2349,Câu 7. It happened in the ____ 1990s.,A. early,B. soon,,,A,early
2350,Câu 8. I'm not going out tonight because I want an ____ night.,A. early,B. soon,,,A,early
2351,Câu 9. It's cloudy- I think it's going to rain ____.,A. early,B. soon,,,B,soon
2352,Câu 10. Tell her I'm sorry she's ill and to get well ____.,A. early,B. soon,,,B,soon
2333,Câu 1. I don't have ____ free time.,A. much,B. many,,,A,much
2334,Câu 2. I haven't met her ___ times.,A. much,B. many,,,B,many
2335,Câu 3. Was there ___ trouble yesterday?,A. much,B. many,,,A,much
2336,Câu 4. She doesn't have _____ problems with her clients.,A. much,B. many,,,B,many
2337,Câu 5. How ____ did they cost?,A. much,B. many,,,A,much
2338,Câu 6. How ____ police were at the scene?,A. much,B. many,,,B,many
2339,Câu 7. How ____ police officers were at the scene?,A. much,B. many,,,B,many
2340,Câu 8. I didn't have ____ time to think.,A. much,B. many,,,A,much
2341,Câu 9. Not ____ people are that brave.,A. much,B. many,,,B,many
2342,Câu 10. There wasn't ____ we could do to help.,A. much,B. many,,,A,much
2292,Câu 1. I like listening to ____.,A. radio,B. the radio,C. either could be used here.,,C,either could be used here.
2293,Câu 2. She's reading Italian at ____.,A. university,B. the university,,,A,university
2294,Câu 3. I'll take you to _____.,A. airport,B. the airport,C. Either could be used here.,,B,the airport
2295,Câu 4. He was sent to ____ for theft.,A. prison,B. the prison,,,A,prison
2296,Câu 5. She lives in _____.,A. North,B. the North,C. Either could be used here.,,B,the North
2297,Câu 6. I like ____ food.,A. Indian,B. the Indian,C. Either could be used here.,,C,Either could be used here.
2298,Câu 7. I spoke to ______.,A. manager,B. the manager,C. Either could be used here.,,B,the manager
2299,Câu 8. Do you like _____ cheese?,A. Stilton,B. the Stilton,,,A,Stilton
2300,Câu 9. We went for a walk in _____.,A. park,B. the park,C. Either could be used here.,,B,the park
2301,Câu 10. She was born in ____.,A. France,B. the France,C. Either could be used here.,,A,France
2302,Câu 11. Do you often go to _____?,A. church,B. the church,,,A,church
2303,Câu 12. It's ____.,A. Amazon,B. the Amazon,,,B,the Amazon
2304,Câu 13. I'm going to ____.,A. bed,B. the bed,,,A,bed
2305,Câu 14. She's gone to ____.,A. office,B. the office,,,B,the office
2306,Câu 15. I don't go to ____ very often.,A. theatre,B. the theatre,,,B,the theatre
2307,Câu 16. I'm seeing ____ tomorrow.,A. dentist,B. the dentist,,,B,the dentist
2308,Câu 17. What did you have for ____?,A. dinner,B. the dinner,,,A,dinner
2309,Câu 18. I'm going to _____ to get some cash.,A. bank,B. the bank,,,B,the bank
2310,Câu 19. He's in ____.,A. trouble,B. the trouble,,,A,trouble
2311,Câu 20. It's the first road on ____.,A. right,B. the right,,,B,the right
2244,"Câu 1. ___ you are caught drinking and driving, you will lose your licence.",A. If,B. Unless,,,A,If
2245,"Câu 2. ____ you stop smoking, you'll be seriously ill.",A. If,B. Unless,,,B,Unless
2246,Câu 3. I won't be able to do it ____ you help me.,A. If,B. Unless,C. Either could be used here,,B,Unless
2247,"Câu 4. ____ you stop making that noise, I'll call the police.",A. If,B. Unless,C. Either could be used here,,B,Unless
2248,"Câu 5. ____ you're late, I'll leave without you.",A. If,B. Unless,C. Either could be used here,,A,If
2249,"Câu 6. ___ he gets caught, he'll make a fortune.",A. If,B. Unless,,,B,Unless
2250,"Câu 7. ____ he gets caught, he'll go to jail.",A. If,B. Unless,,,A,If
2251,Câu 8. I won't do it ____ you agree to help me; I'm not doing it alone.,A. If,B. Unless,,,B,Unless
2252,"Câu 9. ___ she pays up, we're going to be in real trouble.",A. If,B. Unless,,,B,Unless
2253,"Câu 10. ____ we get the cheque today, we must bank it.",A. If,B. Unless,,,A,If
2254,Câu 11. She'll never agree to that ____ you accept her suggestions.,A. If,B. Unless,,,B,Unless
2255,"Câu 12. ____ they're late again, I'll be furious.",A. If,B. Unless,,,A,If
2256,Câu 13. I don't want to go out ____ it's raining - I hate getting wet.,A. If,B. Unless,,,A,If
2257,Câu 14. We'll be in trouble ____ it goes wrong.,A. If,B. Unless,,,A,If
2108,Câu 1. Gordon? I think he ________ a letter at the moment,A. is writing,B. write,C. wrote,D. written,A,is writing
2109,"Câu 2. Yes, the match is on TV now, but we ____________.",A. lost,B. are losing,C. is losing,D. are lose,B,are losing
2110,Câu 3. I ________ drinking apple juice.,A. likes,B. am liking,C. like,D. am like,C,like
2111,Câu 4. They ________ with us at the moment.,A. staying,B. stay,C. are staying,D. are stay,C,are staying
2112,Câu 5. Listen! The teacher ________.,A. speak,B. is speaking,C. speaks,D. spoken,B,is speaking
2678,Câu 6. Maxwell _____ not sleeping on our sofa.,A. is,B. are,C. am,,A,is
2679,Câu 7. _____ they coming over for dinner?,A. Is,B. Are,C. Am,,B,Are
2680,Câu 8. I _____ my dinner right now.,A. eat,B. eating,C. am eating,,C,am eating
2681,Câu 9. My mother-in-law is _____ at our house this week.,A. stay,B. staying,C. be staying,,B,staying
2682,Câu 10. We _____ at a fancy restaurant tonight. Jason decided this yesterday.,A. eat,B. are eating,C. eats,,B,are eating
2683,Câu 11. I _____ at the hair salon until September.,A. work,B. be working,C. am working,,C,am working
2684,Câu 12. My sister _____ Spanish.,A. learn,B. is learning,C. learning,,B,is learning
2685,Câu 13. They are _____ a new shopping mall downtown.,A. opening,B. openning,C. oppening,,A,opening
2686,Câu 14. Why ________ playing football tomorrow?,A. he not is,B. he isn't,C. isn't he,,C,isn't he
2687,Câu 15. Melissa is _____ down on her bed.,A. lieing,B. liying,C. lying,,C,lying
2688,Câu 16. My father __________ about the way I behave.,A. always complained,B. always complains,C. has always complains,D. is always complaining,D,is always complaining
2689,Câu 17. I’m sorry I can’t come. I __________ my school friend tomorrow.,A. see,B. will see,C. am seeing,D. have seen,C,am seeing
2690,Câu 18. We __________ a&nbsp; party next Saturday. Can you come?,A. will have,B. are having,C. have,D. will have had,B,are having
2691,"Câu 19. The results of the research ____________that, presently, several East Asian countries _________ rapidly",A. have indicated – were developing,B. indicate – are developing,C. are indicated – have been developing,D. had indicated – developed,B,indicate – are developing
2692,Câu 20.– “What are you doing under the desk?”– “I ____________ to find my pen.”,A. tried,B. try,C. have tried,D. am trying,D,am trying
2103,Câu 1. We sometimes ________ books.,A. read,B. reading,C. reads,,A,read
2104,Câu 2. Emily ________ to the disco.,A. go,B. goes,C. went,D. gone,B,goes
2105,Câu 3. It often ________ on Sundays.,A. rain,B. rains,C. rained,,B,rains
2106,Câu 4. Pete and his sister ________ the family car.,A. wash,B. washed,C. are washing,D. washes,C,are washing
2107,Câu 5. I always ________ to the bus stop.,A. hurry,B. hurries,,,A,hurry
2258,Câu 6. I __________ to school every day.,A. go,B. goes,C. went,D. going,A,go
2259,Câu 7. She __________ to eat vegetables.,A. not like,B. doesn't like,C. not liked,D. doesn't liked,B,doesn't like
2260,Câu 8. We __________ TV every night.,A. watches,B. watching,C. watched,D. watch,D,watch
2261,Câu 9. You __________ ice cream!,A. loving,B. are love,C. love,D. loves,C,love
2262,Câu 10. He __________ at a restaurant on weekends.,A. work,B. is working,C. worked,D. works,D,works
2668,Câu 11. Some teachers ____________ much homework.,A. give,B. gives,C. are give,D. is give,A,give
2669,Câu 12. Taylor and Adam __________ good friends.,A. be,B. is,C. are,D. does,C,are
2670,Câu 13. _______ your parents let you go to bed late?,A. Are,B. Does,C. Do,D. Is,C,Do
